id_hogar,cve_municipio,municipio,edad_receptor,genero_receptor,escolaridad,n_dependientes,tipo_vivienda_actual,antiguedad_recepcion_meses,remesa_mediana_esperada_usd,remesa_total_24m,m_2023_01,m_2023_02,m_2023_03,m_2023_04,m_2023_05,m_2023_06,m_2023_07,m_2023_08,m_2023_09,m_2023_10,m_2023_11,m_2023_12,m_2024_01,m_2024_02,m_2024_03,m_2024_04,m_2024_05,m_2024_06,m_2024_07,m_2024_08,m_2024_09,m_2024_10,m_2024_11,m_2024_12
H007848,14098,San Pedro Tlaquepaque,35,F,superior,3,rentada,106,205.97,4845.3521,183.2502,99.3701,228.983,147.8856,210.9411,254.5881,302.6882,100.7827,194.2369,325.0578,161.3417,165.8973,208.1339,99.4633,181.7588,122.5792,220.9205,168.997,229.6395,167.0415,250.4602,221.0955,303.0767,297.1633
H007849,14098,San Pedro Tlaquepaque,64,F,secundaria,4,prestada,89,305.35,7705.6403,283.5383,403.2227,175.718,345.7354,409.2265,452.5101,311.8298,294.4613,254.0605,400.032,318.9108,211.4721,228.464,300.121,329.7304,383.2447,332.6689,336.8561,256.6875,409.8232,292.6117,344.7133,398.7394,231.2626
H007850,14098,San Pedro Tlaquepaque,46,F,primaria,0,prestada,27,256.82,6208.2448,299.8222,188.5873,170.9687,384.4924,193.7394,373.3428,300.704,155.86,246.8331,213.6235,269.9615,262.3377,248.2211,335.9361,211.3599,246.8087,139.8825,194.3746,244.3017,185.8231,381.9592,406.4863,227.4244,325.3946
H007851,14098,San Pedro Tlaquepaque,51,F,primaria,1,propia,32,385.06,8892.2771,421.6803,371.1061,474.6777,362.418,324.9868,431.4508,377.1786,358.9449,445.068,456.657,284.3772,277.3207,226.1735,454.0548,381.8724,281.4007,484.7586,456.1361,343.9379,326.1786,393.0658,279.8961,314.0777,364.8588
H007852,14098,San Pedro Tlaquepaque,42,F,primaria,1,propia,33,666.53,15796.4946,237.6848,613.2239,656.8338,485.9232,544.527,812.2536,695.8088,513.6378,715.5998,1160.0115,602.0379,575.8694,764.8921,550.6455,576.0913,1106.3959,826.8645,0.0,738.3896,688.8822,700.791,680.4489,985.3912,564.2909
H007853,14098,San Pedro Tlaquepaque,53,F,secundaria,4,propia,64,206.76,4179.5659,104.759,159.5942,0.0,242.5664,234.803,103.321,137.3053,269.9311,178.903,220.874,169.1288,198.1809,214.3309,213.7073,176.7313,137.2846,152.4796,194.3407,208.1054,278.5146,205.4085,0.0,197.7943,181.5022
H007854,14098,San Pedro Tlaquepaque,64,F,primaria,0,prestada,154,340.05,7501.3856,0.0,274.0638,369.0291,306.8031,255.2608,254.8999,233.6875,563.0465,342.716,346.6795,322.7126,472.1917,534.8951,239.6857,442.1648,296.7158,363.2277,319.2539,349.7744,0.0,207.6353,424.1843,404.1677,178.5904
H007855,14098,San Pedro Tlaquepaque,43,M,media_superior,1,propia,107,255.03,5849.7578,192.7595,203.6979,231.0318,222.3701,291.5333,186.3042,302.0391,268.8637,257.8813,259.0226,339.2216,327.7706,221.9578,226.606,310.6896,205.4319,173.9733,317.5917,185.095,247.7817,326.6873,134.4888,227.0331,189.9259
H007856,14098,San Pedro Tlaquepaque,66,M,media_superior,4,prestada,206,506.48,11065.8556,391.7997,524.6531,536.252,340.1576,316.6794,540.3034,306.2508,626.0683,651.2532,0.0,383.7673,340.3039,0.0,502.4356,625.6468,588.5372,511.9202,367.1775,571.2147,525.8921,523.1373,1058.0571,360.0856,474.2625
H007857,14098,San Pedro Tlaquepaque,38,F,primaria,1,rentada,29,521.44,12346.825,271.6234,609.9724,354.4815,384.0582,518.7258,599.6875,520.7752,666.5764,685.9317,649.3924,579.408,353.7713,702.4889,464.7215,843.6175,545.3362,488.3046,509.3978,511.2072,597.0843,0.0,573.8031,487.5834,428.8767
H007858,14098,San Pedro Tlaquepaque,54,M,superior,1,rentada,145,239.42,5339.2871,0.0,189.471,281.1143,238.1348,162.9241,219.586,229.7441,305.7452,222.4113,280.2534,227.2756,209.3189,283.505,149.2552,188.0696,177.4556,229.742,355.9024,281.7315,216.9404,193.8293,267.2768,103.5829,326.0176
H007859,14098,San Pedro Tlaquepaque,51,F,sin_estudios,1,propia,30,588.53,11565.0624,443.8438,402.4669,627.8909,522.5631,659.2283,613.1856,704.1771,495.5093,510.3517,449.059,424.3267,0.0,681.0107,374.7128,508.3565,392.54,572.6638,704.2952,472.8779,525.1083,394.6471,388.4969,0.0,697.7508
H007860,14098,San Pedro Tlaquepaque,32,F,primaria,2,propia,182,522.25,12625.8984,411.1742,371.0538,601.3079,717.5499,762.5833,513.2478,358.6784,414.5156,285.8801,749.7194,510.5495,381.2518,562.2731,404.0196,543.4489,485.8315,690.2877,437.8602,452.7081,451.6995,616.5044,536.04,463.1442,904.5696
H007861,14098,San Pedro Tlaquepaque,48,F,media_superior,1,prestada,128,332.73,8288.3314,184.7478,286.4841,360.2031,440.5283,280.6378,321.7362,453.0518,573.3172,468.6397,401.4607,569.46,244.7789,451.4677,203.1671,485.5529,168.5597,532.446,286.6022,325.5171,419.8932,248.1192,0.0,256.682,325.2786
H007862,14098,San Pedro Tlaquepaque,45,F,primaria,3,propia,63,501.55,9873.87,743.927,437.8372,430.6351,364.171,435.0728,301.2348,213.8445,0.0,272.8446,638.1368,312.9212,341.4142,332.1975,470.6968,1026.4693,485.4875,0.0,580.7686,736.4117,582.368,452.4266,367.2426,0.0,347.7623
H007863,14098,San Pedro Tlaquepaque,35,F,primaria,0,rentada,99,193.74,5018.7671,325.8223,203.8818,188.3447,141.9612,194.0487,262.3653,276.8746,207.8862,146.4988,161.2167,186.924,240.4369,93.741,290.0157,157.8266,218.1026,193.039,167.4576,192.2124,226.0732,194.9257,338.4402,134.2347,276.4372
H007864,14098,San Pedro Tlaquepaque,49,M,superior,1,prestada,91,845.26,21776.8415,851.6408,839.1369,607.4226,827.2058,811.3787,1225.7623,851.0176,837.8711,720.7482,837.9031,957.1888,608.6455,670.4474,463.4122,1074.19,1107.6903,725.4048,1179.5256,1378.3144,943.0352,834.8169,1463.2367,910.3043,1050.5425
H007865,14098,San Pedro Tlaquepaque,47,F,superior,3,propia,85,367.26,7885.3161,366.2609,339.544,323.3443,146.8598,378.6093,430.9843,374.4581,205.9293,223.594,329.8768,268.2047,390.653,431.412,475.3117,368.9736,419.0478,384.2532,0.0,341.0556,377.8599,359.2167,268.9229,285.0817,395.8625
H007866,14098,San Pedro Tlaquepaque,44,F,media_superior,3,propia,224,631.02,14794.9832,362.2223,553.4299,736.5177,692.6568,390.5313,564.2913,1000.9809,652.3079,540.8319,498.2629,464.5461,375.1621,843.3149,314.3367,847.2238,798.1465,876.161,454.745,427.8038,907.7465,627.7265,629.4649,764.5904,471.9821
H007867,14098,San Pedro Tlaquepaque,44,F,primaria,1,propia,93,273.4,5793.9736,312.3679,229.9099,0.0,0.0,255.0889,262.5015,238.6953,261.7908,220.1323,0.0,357.0713,532.306,370.7061,194.0348,208.3352,321.1537,205.4784,298.4955,190.9324,219.4707,262.5866,188.5907,231.8117,432.5138
H007868,14098,San Pedro Tlaquepaque,44,F,primaria,4,rentada,72,175.61,4000.7574,151.1311,161.5522,346.9007,175.4388,165.7972,138.951,304.3636,151.4741,178.223,255.989,119.9123,223.672,126.4289,0.0,129.6727,249.8695,193.3913,150.3434,0.0,111.5947,176.282,131.9612,190.175,167.6337
H007869,14098,San Pedro Tlaquepaque,41,M,primaria,3,rentada,176,441.75,10576.7756,331.3813,521.7005,560.2305,440.9688,447.5229,460.0938,378.7992,1126.0321,426.7271,419.0727,0.0,401.5238,339.7386,446.3489,412.4924,461.1231,348.0462,432.2498,450.3512,424.4987,434.2288,685.7766,418.9737,208.8947
H007870,14098,San Pedro Tlaquepaque,47,M,primaria,3,propia,185,256.31,6533.269,215.8506,262.779,498.9045,175.4427,229.1552,348.9265,191.1699,261.9087,223.6845,345.267,239.9768,373.2661,319.9888,240.7516,213.9329,339.5746,209.9664,235.492,230.0537,328.2879,159.7446,301.7347,250.5646,336.8458
H007871,14098,San Pedro Tlaquepaque,37,M,superior,5,rentada,67,269.12,5761.7641,164.7237,147.8644,0.0,369.8061,409.7318,474.9987,256.2451,253.7407,315.6946,340.6563,165.1188,267.7223,0.0,261.8291,279.8144,160.3853,334.257,217.2522,240.5233,168.8963,202.3023,273.227,239.3432,217.6316
H007872,14098,San Pedro Tlaquepaque,77,F,primaria,3,rentada,65,398.3,7595.9196,449.0307,0.0,0.0,188.8571,325.0989,492.2123,407.6805,375.1634,467.8524,434.1641,550.9895,336.9668,366.1008,253.5026,250.7649,232.6542,300.8291,566.2422,182.5945,231.085,355.1952,429.9418,0.0,398.9936
H007873,14098,San Pedro Tlaquepaque,28,F,media_superior,2,propia,32,520.7,12670.9662,341.8612,559.7414,569.9711,692.1122,575.0678,756.2216,476.4319,407.6175,454.058,0.0,730.8077,796.0167,317.2941,415.0298,589.0405,364.8051,405.9388,807.462,695.6861,352.1976,352.1861,607.213,744.7047,659.5015
H007874,14098,San Pedro Tlaquepaque,38,F,sin_estudios,3,propia,78,419.84,10697.8672,274.4199,303.3967,253.1539,645.6441,263.3515,443.2638,366.5825,653.3568,595.3702,289.4146,345.9832,0.0,373.4582,279.0019,621.8662,336.3979,525.7075,433.8837,209.6387,772.6274,630.8293,681.0742,487.6682,911.7767
H007875,14098,San Pedro Tlaquepaque,39,M,secundaria,3,prestada,73,575.01,13405.8623,373.1316,360.7821,469.7022,0.0,712.9579,702.361,554.7877,516.875,474.8537,527.4998,592.6054,506.9789,614.7914,0.0,666.2976,784.3165,725.7841,544.5242,1070.3476,780.4232,625.4209,761.5085,616.5176,423.3952
H007876,14098,San Pedro Tlaquepaque,69,F,sin_estudios,1,propia,124,326.51,8170.4561,360.3451,175.3013,297.4897,348.1444,213.3774,290.9668,279.8882,381.7578,298.8195,236.1004,604.8861,609.7749,146.7033,279.3045,365.9317,413.9406,317.912,401.6689,253.2092,406.1464,364.4077,354.92,321.4284,448.0322
H007877,14098,San Pedro Tlaquepaque,29,F,sin_estudios,3,rentada,222,659.4,14712.4964,577.7469,645.0223,0.0,526.3074,840.8418,539.2513,1200.8219,948.6498,543.2008,547.6739,570.2051,736.753,730.418,749.2892,1155.0663,627.5669,0.0,671.2424,595.9609,534.555,802.5536,593.7543,0.0,575.6158
H007878,14098,San Pedro Tlaquepaque,50,F,primaria,0,propia,148,517.64,11035.3318,257.6839,0.0,350.3605,524.0797,324.3665,1009.3344,899.8672,325.8401,457.3252,350.7689,356.502,624.3792,268.191,560.8168,473.6989,513.9839,449.128,0.0,679.3049,592.065,525.0396,374.4859,604.9602,513.1503
H007879,14098,San Pedro Tlaquepaque,48,M,superior,1,rentada,131,219.22,5368.9591,190.6903,237.2153,314.9343,305.4811,222.3994,198.9475,310.2941,213.4696,0.0,188.4239,185.8461,348.5408,278.5814,111.8103,232.4988,197.0357,194.6122,216.9418,257.6746,208.2636,192.2122,172.4719,350.7376,239.8765
H007880,14098,San Pedro Tlaquepaque,49,F,secundaria,2,prestada,53,475.72,10020.0407,394.0885,393.2389,486.6239,428.4424,435.6537,656.5138,383.4814,747.7048,0.0,322.7635,427.0419,484.7295,485.5953,439.4219,0.0,495.6553,753.5554,393.8042,235.4391,221.5172,419.4754,706.1993,331.6649,377.4305
H007881,14098,San Pedro Tlaquepaque,60,M,secundaria,2,prestada,47,361.53,8030.7914,636.8021,240.0364,297.227,192.1259,301.0503,401.8026,358.2753,352.7962,243.5765,508.2137,167.3892,284.0259,431.7955,426.8275,385.6906,397.9802,267.0089,249.7018,211.5499,402.1843,533.9067,368.2274,0.0,372.5974
H007882,14098,San Pedro Tlaquepaque,60,F,primaria,2,rentada,106,249.5,5988.3452,264.3978,305.7539,133.4616,299.711,285.053,276.7895,160.991,302.891,332.9111,234.6017,239.5612,222.1224,245.4275,169.0881,268.3022,286.9267,175.4242,250.6677,238.1769,271.9089,216.98,295.0139,177.0996,335.0842
H007883,14098,San Pedro Tlaquepaque,40,F,media_superior,3,propia,94,462.24,10858.0995,356.7753,483.3997,323.1739,562.5602,770.8074,621.9525,474.6646,425.4758,487.9018,359.1952,513.4155,407.0101,353.0187,385.7901,347.2176,578.7135,677.1121,362.6882,504.5293,587.4231,0.0,521.2607,331.841,422.1732
H007884,14098,San Pedro Tlaquepaque,47,F,media_superior,2,propia,102,431.67,8583.8969,303.0637,455.8371,259.0595,365.2419,440.188,448.4595,508.4444,257.3743,428.83,0.0,295.4321,0.0,670.0593,0.0,390.3178,216.5755,416.5824,646.2936,389.8986,395.348,390.2627,513.9758,391.2202,401.4321
H007885,14098,San Pedro Tlaquepaque,23,F,secundaria,0,rentada,31,481.25,10385.0806,285.4999,296.5967,708.5036,606.7921,346.0883,411.0588,0.0,370.1729,452.4872,651.7285,0.0,495.8865,503.5985,330.7229,415.0147,386.062,405.7165,391.6356,731.4871,345.6952,456.5409,419.8972,492.9352,880.9605
H007886,14098,San Pedro Tlaquepaque,46,F,media_superior,2,rentada,31,217.34,4880.4245,182.7284,0.0,284.7599,195.5899,505.77,256.7996,208.5582,127.8959,131.8182,400.1025,152.2587,154.7003,203.3858,175.4211,273.218,200.7706,180.6701,123.365,185.3848,107.4829,105.7882,329.4216,160.0671,234.4678
H007887,14098,San Pedro Tlaquepaque,35,M,media_superior,2,propia,43,132.83,3083.1274,106.2521,132.5943,134.4011,128.0044,142.2293,197.6496,190.2107,89.1528,144.0046,131.9972,47.6861,280.4732,74.891,96.4592,145.911,0.0,164.423,160.9897,193.3698,99.7889,141.4929,105.113,87.9417,88.0919
H007888,14098,San Pedro Tlaquepaque,43,F,superior,2,rentada,103,305.02,7603.8871,322.0057,237.2926,452.156,272.2446,536.6627,210.6093,311.7375,258.0297,297.2756,330.4817,411.2681,167.0283,196.8057,387.0445,287.7618,256.6995,189.2428,251.0613,433.3892,741.3122,0.0,438.2942,358.1355,257.3486
H007889,14098,San Pedro Tlaquepaque,25,F,superior,2,rentada,62,313.83,8322.8309,423.2282,265.7459,238.4925,244.2639,0.0,516.0993,290.6136,353.5645,226.7601,364.5112,405.5506,256.7263,391.6096,190.7348,455.0941,521.3245,346.268,363.938,397.3442,430.1199,347.729,420.3054,457.4043,415.4031
H007890,14098,San Pedro Tlaquepaque,50,F,secundaria,1,propia,181,440.75,10256.8216,288.3252,519.7668,480.1704,651.5506,474.3244,345.5792,364.1622,0.0,494.4399,345.1199,711.0093,725.4436,0.0,413.9971,757.4078,480.0824,307.6214,381.6857,344.7649,350.4935,569.1,424.434,455.2555,372.0877
H007891,14098,San Pedro Tlaquepaque,25,F,sin_estudios,3,prestada,30,105.41,2479.4964,65.2741,79.2566,88.3102,0.0,100.0864,163.3724,123.5496,140.3097,102.9817,105.8422,94.156,97.2605,38.7425,131.4829,155.9224,114.1092,113.1455,115.7699,161.9477,69.3224,132.1744,109.0963,100.9751,76.4086
H007892,14098,San Pedro Tlaquepaque,47,M,primaria,2,prestada,31,472.79,9812.7661,505.6307,204.2643,471.0062,421.3557,800.1942,577.8015,472.8438,260.5187,0.0,578.0425,470.9271,564.2422,371.3642,266.2373,0.0,562.6586,0.0,557.0614,457.3114,548.8746,396.1719,414.2248,595.3703,316.6646
H007893,14098,San Pedro Tlaquepaque,30,F,primaria,2,propia,53,514.03,11235.2231,340.5988,374.8672,321.26,632.5131,816.0722,587.9174,384.5687,429.0328,535.2679,482.1087,619.1739,470.4645,547.0692,0.0,465.0325,899.0427,496.917,324.7067,420.3885,449.8226,332.2622,530.9396,392.7331,382.4639
H007894,14098,San Pedro Tlaquepaque,35,M,primaria,0,propia,42,529.01,14256.1078,474.1145,747.414,756.4564,450.6957,591.5385,0.0,455.4008,565.7401,497.5219,664.1421,504.5409,517.1507,432.0781,366.9371,672.6893,577.932,636.7844,1293.5415,265.0803,1011.1544,597.1473,801.3438,429.9432,946.761
H007895,14098,San Pedro Tlaquepaque,59,F,primaria,1,propia,35,518.64,11939.4176,668.9877,436.3334,257.26,410.6699,579.3351,438.6363,974.9501,329.2976,711.9519,478.4242,473.3514,610.4444,480.3925,263.9609,460.6954,443.0684,566.0656,430.9069,333.995,535.9298,578.8781,562.6825,558.2947,354.9055
H007896,14098,San Pedro Tlaquepaque,52,F,secundaria,1,prestada,64,217.36,4391.7418,183.2885,276.3711,222.5713,184.239,206.5336,182.4179,184.0021,186.377,215.7441,0.0,168.4517,288.6103,193.3691,222.0553,174.05,195.0828,212.9499,0.0,0.0,315.5993,166.7948,193.9534,176.4829,242.7977
H007897,14098,San Pedro Tlaquepaque,59,M,secundaria,7,propia,66,240.2,4865.011,225.7559,148.1255,208.9813,199.3341,361.8151,293.7825,224.6356,0.0,0.0,151.6362,134.1249,268.2378,278.9509,132.8647,391.7818,200.7503,271.3897,261.9434,129.9766,333.5043,138.2134,139.7335,221.9848,147.4887
H007898,14098,San Pedro Tlaquepaque,64,F,secundaria,3,propia,25,325.18,6656.924,285.2741,199.6184,243.2848,366.401,419.3531,334.6753,0.0,262.9756,282.0678,277.1102,307.2755,177.2457,293.3264,238.6554,0.0,348.0152,381.7713,202.5959,324.3655,347.5995,311.7242,434.7359,269.6939,349.1592
H007899,14098,San Pedro Tlaquepaque,36,M,superior,1,propia,40,332.14,8748.8579,181.1323,259.5513,710.2889,449.2008,560.4561,391.0127,313.0932,389.5279,427.3314,0.0,595.5827,390.3876,213.9042,206.4507,379.84,286.0046,721.4414,356.0169,352.8104,359.8826,369.718,289.942,265.263,280.0191
H007900,14098,San Pedro Tlaquepaque,63,F,sin_estudios,3,propia,100,232.46,4498.789,184.0885,145.1897,214.4049,194.1178,296.114,263.9932,236.6047,300.2459,217.0346,227.9326,96.431,0.0,155.8448,177.1798,271.7451,230.1005,152.5517,180.64,191.875,374.7623,215.1489,0.0,0.0,172.784
H007901,14098,San Pedro Tlaquepaque,27,F,sin_estudios,2,propia,50,385.9,9494.1754,598.8131,263.433,407.9937,487.7818,258.3894,202.2118,259.6391,504.5979,333.9636,399.765,544.6248,251.0513,375.243,522.5765,564.6197,556.2157,394.296,459.746,417.4494,432.3704,280.0638,281.5585,266.6172,431.1547
H007902,14098,San Pedro Tlaquepaque,54,M,secundaria,2,propia,34,439.69,9966.7431,178.7258,347.9758,528.3093,748.5628,441.8606,244.1743,0.0,553.4812,312.8576,480.7839,773.9562,290.3519,651.7708,402.168,327.1603,454.6306,366.4589,1010.154,438.7142,582.5171,336.5389,0.0,262.0927,233.4984
H007903,14098,San Pedro Tlaquepaque,39,F,secundaria,3,rentada,47,417.2,8119.3958,351.16,298.1491,0.0,392.58,376.7597,509.8519,456.4185,446.8042,464.6305,270.963,359.5507,327.0368,275.7968,270.6455,0.0,336.702,299.6136,557.6137,441.9823,322.1354,227.911,440.6572,336.9585,355.4755
H007904,14098,San Pedro Tlaquepaque,34,M,secundaria,3,propia,26,383.4,9311.8487,237.8145,367.8352,797.5311,349.0502,344.7211,380.295,296.1844,482.0337,326.548,484.0403,418.7843,340.8152,277.487,244.0127,341.0835,440.4599,403.9463,550.5535,220.047,300.3661,303.5503,413.3134,554.8994,436.4769
H007905,14098,San Pedro Tlaquepaque,52,M,media_superior,1,propia,210,429.98,9115.2578,662.2941,0.0,0.0,418.0883,658.0561,424.1522,519.981,594.7352,219.7208,0.0,508.1603,296.2147,337.8788,390.0077,465.8187,275.5874,0.0,764.5727,420.5389,252.7432,647.2233,472.1217,264.604,522.7587
H007906,14098,San Pedro Tlaquepaque,56,F,primaria,2,prestada,112,322.94,7596.951,329.7361,347.164,465.3933,500.9207,348.1757,326.3997,187.2001,347.9604,291.3316,347.5156,193.5504,423.2717,352.8811,210.7072,367.3056,245.4109,180.0284,221.7442,285.2656,309.8978,323.047,323.0039,376.5327,292.5076
H007907,14098,San Pedro Tlaquepaque,56,F,secundaria,2,propia,64,460.19,9723.8403,266.007,0.0,315.8501,296.9373,431.9591,556.6667,315.246,292.585,455.9782,721.7115,399.1388,485.4242,209.1175,541.3729,464.5158,482.2146,408.2352,560.3397,429.2187,563.5361,253.581,377.285,452.4794,444.4405
H007908,14098,San Pedro Tlaquepaque,48,M,superior,2,prestada,47,436.11,9700.2455,302.3113,400.6405,616.0636,333.1426,653.601,429.7855,458.726,431.1495,217.9693,523.2179,385.4395,413.7048,320.1273,381.7595,521.8327,398.3257,511.7536,324.3862,228.9259,350.0364,0.0,478.7426,454.7895,563.8147
H007909,14098,San Pedro Tlaquepaque,47,F,secundaria,1,rentada,33,254.88,6600.3483,158.4112,220.3266,469.4945,185.2645,434.5789,151.8677,345.1544,448.4356,278.0959,488.3805,285.5937,159.1775,217.9441,150.5512,361.4417,263.2166,206.1219,239.6232,138.0247,415.9575,230.5452,232.7311,241.7708,277.6394
H007910,14098,San Pedro Tlaquepaque,51,M,secundaria,1,propia,83,833.63,17508.1022,0.0,625.7059,1025.6869,692.6241,932.1618,1222.9624,837.8028,1058.5551,1120.7292,802.5189,581.5385,646.434,492.709,607.0565,1024.565,0.0,0.0,836.8118,610.762,992.4598,860.932,968.8577,862.0712,705.1577
H007911,14098,San Pedro Tlaquepaque,49,F,sin_estudios,2,propia,44,722.71,15518.7786,415.2937,418.8165,573.3943,700.319,991.6587,763.7968,0.0,917.4654,748.7863,957.9924,846.9491,835.3728,653.2859,539.4892,860.4726,617.6449,465.1257,447.123,932.3305,836.049,614.965,835.6959,0.0,546.7517
H007912,14098,San Pedro Tlaquepaque,51,F,primaria,2,propia,31,498.24,11322.0806,491.656,351.704,496.402,380.5564,404.7876,900.9564,674.0752,887.0739,454.8631,356.4866,385.0025,381.5224,350.5041,417.979,697.7397,773.3408,444.0636,291.3733,354.2627,504.3789,191.1802,401.8133,338.2753,392.0836
H007913,14098,San Pedro Tlaquepaque,47,F,sin_estudios,2,rentada,152,608.6,13230.4372,615.6773,823.954,640.9783,304.9679,401.6263,877.588,805.526,714.3626,491.0266,0.0,0.0,1177.0428,434.665,433.4245,606.0909,369.7494,719.3722,613.0201,421.4916,423.351,522.1536,605.8823,655.9228,572.5641
H007914,14098,San Pedro Tlaquepaque,55,M,secundaria,4,propia,62,420.72,8368.4482,241.5261,432.4388,538.3685,392.0035,405.2599,0.0,447.9325,256.6571,304.4536,465.5761,472.0028,378.0695,296.7899,328.8629,230.7285,371.9508,453.6165,0.0,228.5593,314.853,381.6549,475.5258,491.4402,460.1779
H007915,14098,San Pedro Tlaquepaque,25,M,secundaria,2,propia,72,313.61,6648.6142,284.4696,353.1958,0.0,273.7178,207.275,246.5015,263.8623,293.9362,286.6802,433.5243,332.2519,0.0,160.2801,446.8018,541.736,346.6615,294.8964,208.7937,291.0608,199.0551,261.7067,292.7884,227.8341,401.585
H007916,14098,San Pedro Tlaquepaque,43,F,superior,3,rentada,70,607.99,15859.6512,379.5781,460.0887,1068.5295,653.8958,833.6797,513.7876,425.9631,614.8421,477.3932,734.8857,596.455,946.8315,500.8685,609.1242,807.397,658.9308,602.1654,943.666,885.6618,489.2029,1020.935,465.6766,575.3778,594.7153
H007917,14098,San Pedro Tlaquepaque,28,F,secundaria,0,rentada,80,418.44,8018.3682,0.0,321.4443,484.924,304.9246,218.1152,428.8549,249.5292,442.4577,328.6599,335.4148,374.0107,436.4973,366.4817,184.3387,323.36,479.8795,432.2182,563.4158,0.0,0.0,451.0057,484.3966,305.1447,503.2947
H007918,14098,San Pedro Tlaquepaque,48,F,sin_estudios,5,rentada,27,507.79,10367.5898,394.2553,459.9506,446.9565,649.8787,443.8054,392.639,360.509,503.9653,361.1323,0.0,452.965,598.5252,416.8922,605.0244,497.5679,374.726,471.763,0.0,347.3735,606.7137,556.416,493.7285,396.2184,536.5841
H007919,14098,San Pedro Tlaquepaque,65,F,media_superior,1,propia,218,738.57,17576.0623,789.0007,491.0844,865.9116,928.9625,848.2813,813.695,940.7922,730.1374,579.3877,1162.2641,1041.8583,754.0711,621.5475,0.0,501.7631,657.8925,647.7143,826.9647,638.6952,1162.6793,647.2485,619.9899,536.676,769.4451
H007920,14098,San Pedro Tlaquepaque,39,F,primaria,0,rentada,58,184.16,4261.8759,94.8079,182.9428,285.7738,120.7113,204.635,171.5132,144.6178,132.873,196.754,165.8294,0.0,245.4554,151.0842,185.5186,299.4466,194.8659,187.5339,163.4245,212.2132,236.353,257.3325,0.0,204.5307,223.6593
