id_hogar,cve_municipio,municipio,edad_receptor,genero_receptor,escolaridad,n_dependientes,tipo_vivienda_actual,antiguedad_recepcion_meses,remesa_mediana_esperada_usd
H008991,14120,Zapopan,45,M,superior,1,propia,65,542.22
H008992,14120,Zapopan,52,F,media_superior,1,propia,84,407.08
H008993,14120,Zapopan,56,M,primaria,0,propia,29,231.86
H008994,14120,Zapopan,46,F,secundaria,2,prestada,83,445.91
H008995,14120,Zapopan,35,M,media_superior,4,rentada,141,500.85
H008996,14120,Zapopan,40,M,secundaria,3,propia,190,173.03
H008997,14120,Zapopan,53,F,primaria,2,prestada,55,290.7
H008998,14120,Zapopan,33,F,secundaria,3,rentada,210,263.48
H008999,14120,Zapopan,43,F,primaria,1,prestada,53,216.06
H009000,14120,Zapopan,40,F,secundaria,1,prestada,98,405.61
H009001,14120,Zapopan,44,F,superior,0,propia,63,430.07
H009002,14120,Zapopan,33,F,superior,7,propia,146,686.2
H009003,14120,Zapopan,23,F,secundaria,1,propia,69,546.34
H009004,14120,Zapopan,51,F,superior,1,rentada,39,331.24
H009005,14120,Zapopan,57,M,media_superior,2,rentada,124,331.55
H009006,14120,Zapopan,23,F,superior,3,propia,42,843.71
H009007,14120,Zapopan,49,F,media_superior,3,propia,75,477.27
H009008,14120,Zapopan,58,M,superior,5,propia,107,637.42
H009009,14120,Zapopan,52,F,primaria,4,propia,42,201.28
H009010,14120,Zapopan,40,M,primaria,2,rentada,27,186.27
H009011,14120,Zapopan,34,M,sin_estudios,1,propia,59,315.39
H009012,14120,Zapopan,46,M,secundaria,3,rentada,37,589.93
H009013,14120,Zapopan,48,F,superior,2,propia,101,777.78
H009014,14120,Zapopan,46,F,superior,1,propia,50,269.55
H009015,14120,Zapopan,43,M,media_superior,4,propia,67,481.86
H009016,14120,Zapopan,32,M,media_superior,2,propia,34,457.74
H009017,14120,Zapopan,50,F,secundaria,2,propia,101,225.12
H009018,14120,Zapopan,51,F,secundaria,3,rentada,68,259.05
H009019,14120,Zapopan,47,M,secundaria,5,propia,87,361.69
H009020,14120,Zapopan,46,M,sin_estudios,0,propia,102,213.91
H009021,14120,Zapopan,65,F,media_superior,0,propia,110,1188.58
H009022,14120,Zapopan,38,F,secundaria,2,prestada,80,235.78
H009023,14120,Zapopan,60,F,primaria,2,propia,68,309.36
H009024,14120,Zapopan,36,F,secundaria,1,rentada,130,448.11
H009025,14120,Zapopan,58,M,secundaria,3,propia,67,423.73
H009026,14120,Zapopan,60,F,media_superior,3,propia,45,501.57
H009027,14120,Zapopan,41,F,media_superior,1,propia,114,240.93
H009028,14120,Zapopan,65,F,primaria,4,propia,125,206.44
H009029,14120,Zapopan,51,M,media_superior,2,propia,58,397.46
H009030,14120,Zapopan,34,M,primaria,4,propia,93,252.62
H009031,14120,Zapopan,41,M,primaria,2,prestada,83,273.69
H009032,14120,Zapopan,59,M,secundaria,5,propia,64,264.88
H009033,14120,Zapopan,56,M,media_superior,0,propia,28,264.72
H009034,14120,Zapopan,32,F,superior,4,propia,46,197.68
H009035,14120,Zapopan,43,F,sin_estudios,2,rentada,62,234.86
H009036,14120,Zapopan,47,M,media_superior,1,propia,26,322.21
H009037,14120,Zapopan,39,F,media_superior,4,propia,56,632.65
H009038,14120,Zapopan,73,F,superior,0,propia,60,947.64
H009039,14120,Zapopan,48,M,primaria,3,propia,110,576.15
H009040,14120,Zapopan,44,F,primaria,1,propia,232,423.56
H009041,14120,Zapopan,59,M,secundaria,4,propia,76,601.84
H009042,14120,Zapopan,41,F,superior,1,propia,30,354.23
H009043,14120,Zapopan,57,F,primaria,1,propia,118,426.47
H009044,14120,Zapopan,25,M,secundaria,2,prestada,68,525.0
H009045,14120,Zapopan,40,M,superior,5,propia,73,484.94
H009046,14120,Zapopan,58,F,secundaria,3,prestada,93,584.59
H009047,14120,Zapopan,64,F,secundaria,1,propia,101,515.66
H009048,14120,Zapopan,36,F,superior,0,propia,81,273.1
H009049,14120,Zapopan,34,F,primaria,2,propia,88,507.47
H009050,14120,Zapopan,52,F,primaria,2,propia,26,271.31
H009051,14120,Zapopan,38,F,primaria,0,propia,119,528.23
H009052,14120,Zapopan,42,F,secundaria,3,propia,179,316.04
H009053,14120,Zapopan,56,F,primaria,2,prestada,130,212.5
H009054,14120,Zapopan,38,F,primaria,1,propia,85,202.38
H009055,14120,Zapopan,21,F,primaria,2,propia,225,1003.78
H009056,14120,Zapopan,29,F,secundaria,2,propia,68,236.89
H009057,14120,Zapopan,45,F,media_superior,0,prestada,120,582.03
H009058,14120,Zapopan,23,M,secundaria,2,prestada,196,514.99
H009059,14120,Zapopan,41,M,media_superior,7,propia,47,575.3
H009060,14120,Zapopan,28,M,superior,1,prestada,150,241.46
H009061,14120,Zapopan,65,F,media_superior,2,propia,27,314.66
H009062,14120,Zapopan,71,M,secundaria,4,rentada,33,245.2
H009063,14120,Zapopan,32,F,sin_estudios,4,rentada,30,591.79
H009064,14120,Zapopan,48,F,secundaria,3,prestada,36,739.87
H009065,14120,Zapopan,33,M,primaria,1,propia,64,371.92
H009066,14120,Zapopan,41,F,secundaria,6,rentada,48,996.31
H009067,14120,Zapopan,67,M,superior,1,rentada,25,426.97
H009068,14120,Zapopan,39,M,primaria,2,propia,35,345.85
H009069,14120,Zapopan,42,F,primaria,4,rentada,33,396.71
H009070,14120,Zapopan,34,F,media_superior,1,prestada,226,471.88
H009071,14120,Zapopan,59,M,superior,0,propia,59,195.16
H009072,14120,Zapopan,40,F,media_superior,3,rentada,205,426.95
H009073,14120,Zapopan,44,F,primaria,0,rentada,36,353.08
H009074,14120,Zapopan,37,F,secundaria,4,rentada,125,336.93
H009075,14120,Zapopan,55,M,secundaria,4,propia,71,357.53
H009076,14120,Zapopan,59,F,secundaria,2,rentada,34,588.97
H009077,14120,Zapopan,28,M,secundaria,3,propia,72,380.02
H009078,14120,Zapopan,70,M,media_superior,1,propia,52,227.47
H009079,14120,Zapopan,28,F,primaria,3,propia,48,391.82
H009080,14120,Zapopan,60,F,superior,4,rentada,238,339.49
H009081,14120,Zapopan,47,M,primaria,2,propia,88,379.71
H009082,14120,Zapopan,39,F,primaria,2,propia,28,365.7
H009083,14120,Zapopan,40,F,media_superior,3,propia,79,443.84
H009084,14120,Zapopan,45,F,secundaria,3,prestada,47,202.51
H009085,14120,Zapopan,48,M,secundaria,3,prestada,160,205.78
H009086,14120,Zapopan,34,M,primaria,4,propia,49,363.41
H009087,14120,Zapopan,42,F,sin_estudios,3,rentada,58,336.41
H009088,14120,Zapopan,36,F,primaria,2,rentada,39,245.97
H009089,14120,Zapopan,30,F,media_superior,4,propia,84,150.93
H009090,14120,Zapopan,35,M,primaria,1,propia,59,423.36
H009091,14120,Zapopan,31,F,superior,3,propia,144,308.86
H009092,14120,Zapopan,40,M,media_superior,3,propia,74,439.37
H009093,14120,Zapopan,50,M,media_superior,2,propia,54,427.28
H009094,14120,Zapopan,46,F,media_superior,3,propia,34,521.73
H009095,14120,Zapopan,69,M,media_superior,0,prestada,36,234.48
H009096,14120,Zapopan,18,M,secundaria,1,propia,36,382.67
H009097,14120,Zapopan,51,M,superior,2,propia,34,968.75
H009098,14120,Zapopan,45,F,secundaria,0,propia,174,423.0
H009099,14120,Zapopan,55,M,primaria,1,propia,50,741.74
H009100,14120,Zapopan,54,F,secundaria,2,propia,74,519.61
H009101,14120,Zapopan,43,M,primaria,4,propia,25,254.11
H009102,14120,Zapopan,47,F,secundaria,0,propia,60,1120.01
H009103,14120,Zapopan,36,F,superior,3,propia,77,708.6
H009104,14120,Zapopan,52,M,secundaria,3,rentada,42,212.51
H009105,14120,Zapopan,22,F,primaria,2,rentada,185,353.64
H009106,14120,Zapopan,54,F,primaria,0,propia,108,846.77
H009107,14120,Zapopan,45,M,primaria,3,propia,106,506.37
H009108,14120,Zapopan,39,F,primaria,2,propia,33,165.73
H009109,14120,Zapopan,42,M,secundaria,2,propia,78,277.33
H009110,14120,Zapopan,43,M,media_superior,3,propia,238,266.13
H009111,14120,Zapopan,61,F,secundaria,1,propia,35,739.98
H009112,14120,Zapopan,60,F,secundaria,4,prestada,34,479.2
H009113,14120,Zapopan,38,M,secundaria,4,rentada,63,330.88
H009114,14120,Zapopan,53,M,primaria,4,prestada,72,267.68
H009115,14120,Zapopan,53,F,secundaria,3,propia,97,513.56
H009116,14120,Zapopan,34,M,secundaria,3,rentada,88,359.41
H009117,14120,Zapopan,30,F,primaria,1,propia,71,412.1
H009118,14120,Zapopan,44,F,secundaria,1,propia,37,499.27
H009119,14120,Zapopan,55,M,primaria,2,propia,175,410.94
H009120,14120,Zapopan,26,F,primaria,2,prestada,85,206.44
H009121,14120,Zapopan,36,F,secundaria,2,rentada,146,558.17
H009122,14120,Zapopan,52,F,primaria,4,propia,59,605.61
H009123,14120,Zapopan,46,M,media_superior,2,prestada,26,980.74
H009124,14120,Zapopan,62,F,sin_estudios,2,propia,115,286.92
H009125,14120,Zapopan,28,F,media_superior,3,propia,25,676.76
H009126,14120,Zapopan,73,F,secundaria,4,propia,28,675.56
H009127,14120,Zapopan,27,F,sin_estudios,0,rentada,167,614.17
H009128,14120,Zapopan,21,M,primaria,3,propia,231,408.23
H009129,14120,Zapopan,44,F,superior,1,rentada,24,251.56
H009130,14120,Zapopan,31,F,secundaria,4,prestada,89,333.33
H009131,14120,Zapopan,45,M,media_superior,1,rentada,184,229.61
H009132,14120,Zapopan,44,F,superior,4,propia,103,192.75
H009133,14120,Zapopan,43,F,primaria,1,propia,35,533.34
H009134,14120,Zapopan,35,M,secundaria,3,propia,186,260.5
H009135,14120,Zapopan,50,M,secundaria,4,propia,32,155.89
H009136,14120,Zapopan,41,F,media_superior,2,propia,83,401.92
H009137,14120,Zapopan,58,M,secundaria,1,propia,98,547.88
H009138,14120,Zapopan,43,F,superior,3,propia,52,505.12
H009139,14120,Zapopan,33,M,secundaria,4,propia,34,243.91
H009140,14120,Zapopan,25,F,media_superior,6,rentada,30,290.11
H009141,14120,Zapopan,43,M,primaria,1,propia,116,457.73
H009142,14120,Zapopan,30,F,secundaria,2,propia,44,571.62
H009143,14120,Zapopan,29,M,primaria,5,propia,202,462.74
H009144,14120,Zapopan,51,M,superior,4,propia,92,563.28
H009145,14120,Zapopan,24,M,primaria,5,prestada,60,352.72
H009146,14120,Zapopan,62,M,media_superior,1,propia,174,455.04
H009147,14120,Zapopan,47,F,sin_estudios,3,propia,60,419.27
H009148,14120,Zapopan,44,F,primaria,3,propia,42,231.79
H009149,14120,Zapopan,33,F,primaria,2,propia,105,171.82
H009150,14120,Zapopan,54,F,media_superior,4,propia,43,258.3
H009151,14120,Zapopan,45,M,primaria,2,prestada,70,272.9
H009152,14120,Zapopan,37,M,media_superior,2,rentada,80,691.98
H009153,14120,Zapopan,47,F,media_superior,1,propia,65,360.38
H009154,14120,Zapopan,25,F,superior,3,propia,81,260.26
H009155,14120,Zapopan,25,M,secundaria,3,propia,81,348.16
H009156,14120,Zapopan,32,F,secundaria,3,propia,70,416.47
H009157,14120,Zapopan,49,F,secundaria,2,propia,43,311.67
H009158,14120,Zapopan,45,F,primaria,1,propia,30,292.32
H009159,14120,Zapopan,58,F,secundaria,3,propia,37,317.07
H009160,14120,Zapopan,34,M,media_superior,2,propia,38,417.32
H009161,14120,Zapopan,52,F,sin_estudios,0,propia,97,350.65
H009162,14120,Zapopan,44,F,primaria,6,prestada,205,307.14
H009163,14120,Zapopan,34,F,secundaria,6,rentada,61,268.81
H009164,14120,Zapopan,50,F,media_superior,1,propia,145,440.39
H009165,14120,Zapopan,44,F,primaria,2,propia,37,318.46
H009166,14120,Zapopan,37,F,media_superior,7,propia,55,489.81
H009167,14120,Zapopan,46,M,primaria,3,propia,54,769.68
H009168,14120,Zapopan,43,M,secundaria,1,propia,93,229.47
H009169,14120,Zapopan,43,F,superior,2,propia,40,339.96
H009170,14120,Zapopan,40,F,secundaria,3,rentada,103,184.85
H009171,14120,Zapopan,29,M,secundaria,1,propia,78,340.61
H009172,14120,Zapopan,46,F,superior,2,propia,69,888.31
H009173,14120,Zapopan,35,F,primaria,1,propia,41,496.13
H009174,14120,Zapopan,33,F,primaria,0,propia,45,281.19
H009175,14120,Zapopan,42,F,superior,3,prestada,103,467.29
H009176,14120,Zapopan,54,M,secundaria,2,propia,50,228.53
H009177,14120,Zapopan,47,F,superior,3,prestada,34,228.49
H009178,14120,Zapopan,39,M,media_superior,3,propia,72,510.17
H009179,14120,Zapopan,38,M,secundaria,3,prestada,46,330.14
H009180,14120,Zapopan,53,M,secundaria,2,propia,134,343.68
H009181,14120,Zapopan,55,M,secundaria,7,prestada,58,371.65
H009182,14120,Zapopan,23,M,primaria,4,prestada,57,338.65
H009183,14120,Zapopan,28,F,secundaria,2,propia,216,683.57
H009184,14120,Zapopan,39,M,media_superior,3,propia,31,197.06
H009185,14120,Zapopan,71,F,superior,3,propia,87,264.82
H009186,14120,Zapopan,65,M,superior,1,propia,31,420.71
H009187,14120,Zapopan,53,F,superior,1,propia,31,224.72
H009188,14120,Zapopan,49,F,sin_estudios,1,prestada,107,269.67
H009189,14120,Zapopan,23,F,secundaria,6,rentada,38,559.54
H009190,14120,Zapopan,47,F,primaria,4,rentada,78,260.07
H009191,14120,Zapopan,38,F,secundaria,1,prestada,50,549.14
H009192,14120,Zapopan,35,F,superior,2,rentada,77,207.5
H009193,14120,Zapopan,47,F,media_superior,3,rentada,56,958.02
H009194,14120,Zapopan,39,F,media_superior,1,rentada,108,516.0
H009195,14120,Zapopan,55,F,primaria,2,propia,117,521.45
H009196,14120,Zapopan,22,F,secundaria,4,propia,37,319.18
H009197,14120,Zapopan,46,F,primaria,2,propia,55,381.82
H009198,14120,Zapopan,34,F,secundaria,1,rentada,40,1279.36
H009199,14120,Zapopan,40,F,primaria,1,propia,36,232.37
H009200,14120,Zapopan,49,F,media_superior,3,propia,45,294.74
H009201,14120,Zapopan,32,M,secundaria,3,prestada,62,327.35
H009202,14120,Zapopan,47,F,media_superior,3,propia,40,410.54
H009203,14120,Zapopan,42,F,media_superior,2,propia,58,517.89
H009204,14120,Zapopan,37,F,primaria,1,rentada,95,475.2
H009205,14120,Zapopan,39,M,secundaria,2,propia,162,234.06
H009206,14120,Zapopan,43,F,media_superior,4,propia,176,537.4
H009207,14120,Zapopan,36,F,superior,2,rentada,38,535.85
H009208,14120,Zapopan,45,F,primaria,3,propia,36,392.62
H009209,14120,Zapopan,42,F,media_superior,3,propia,106,286.62
H009210,14120,Zapopan,38,F,secundaria,1,propia,68,432.33
H009211,14120,Zapopan,64,M,primaria,2,propia,162,335.08
H009212,14120,Zapopan,50,M,primaria,0,propia,68,372.09
H009213,14120,Zapopan,40,F,secundaria,2,prestada,41,383.54
H009214,14120,Zapopan,47,F,primaria,1,prestada,58,256.51
H009215,14120,Zapopan,33,F,secundaria,2,prestada,52,386.59
H009216,14120,Zapopan,40,M,primaria,3,propia,36,615.24
H009217,14120,Zapopan,41,M,sin_estudios,3,rentada,64,515.85
H009218,14120,Zapopan,30,F,media_superior,1,rentada,33,348.61
H009219,14120,Zapopan,50,F,primaria,3,prestada,159,340.66
H009220,14120,Zapopan,39,F,primaria,1,rentada,139,838.52
H009221,14120,Zapopan,41,M,primaria,2,propia,42,257.12
H009222,14120,Zapopan,38,F,primaria,0,propia,57,508.53
H009223,14120,Zapopan,37,F,secundaria,4,propia,45,658.17
H009224,14120,Zapopan,20,F,media_superior,4,rentada,80,231.84
H009225,14120,Zapopan,26,F,secundaria,1,rentada,45,352.71
H009226,14120,Zapopan,54,M,primaria,3,propia,90,626.68
H009227,14120,Zapopan,61,F,primaria,2,propia,60,274.14
H009228,14120,Zapopan,37,F,media_superior,3,propia,95,406.76
H009229,14120,Zapopan,60,M,primaria,2,rentada,110,202.88
H009230,14120,Zapopan,54,F,primaria,3,propia,86,317.32
H009231,14120,Zapopan,43,M,sin_estudios,0,rentada,49,712.99
H009232,14120,Zapopan,42,M,media_superior,2,rentada,162,217.48
H009233,14120,Zapopan,47,F,media_superior,2,propia,57,182.37
H009234,14120,Zapopan,56,F,primaria,1,propia,36,373.93
H009235,14120,Zapopan,50,F,sin_estudios,1,rentada,45,483.25
H009236,14120,Zapopan,37,M,media_superior,4,propia,79,305.26
H009237,14120,Zapopan,43,M,primaria,4,rentada,121,331.18
H009238,14120,Zapopan,69,F,secundaria,1,propia,96,530.84
H009239,14120,Zapopan,48,M,media_superior,3,propia,96,659.99
H009240,14120,Zapopan,55,M,primaria,2,propia,46,480.21
H009241,14120,Zapopan,51,M,primaria,2,propia,128,582.32
H009242,14120,Zapopan,48,F,secundaria,2,prestada,60,375.14
H009243,14120,Zapopan,46,F,secundaria,2,propia,41,286.94
H009244,14120,Zapopan,56,M,secundaria,1,propia,92,194.57
H009245,14120,Zapopan,54,M,secundaria,6,rentada,40,204.46
H009246,14120,Zapopan,48,M,secundaria,1,propia,28,359.23
H009247,14120,Zapopan,37,M,secundaria,2,propia,24,681.99
H009248,14120,Zapopan,50,F,primaria,0,propia,112,248.88
H009249,14120,Zapopan,44,M,primaria,1,propia,68,1516.05
H009250,14120,Zapopan,41,F,primaria,3,rentada,86,351.3
H009251,14120,Zapopan,77,F,secundaria,3,rentada,52,242.01
H009252,14120,Zapopan,27,F,primaria,1,propia,62,296.67
H009253,14120,Zapopan,57,F,secundaria,1,propia,58,367.9
H009254,14120,Zapopan,35,F,secundaria,1,rentada,27,702.88
H009255,14120,Zapopan,47,M,superior,3,propia,106,400.38
H009256,14120,Zapopan,76,M,secundaria,3,rentada,33,217.24
H009257,14120,Zapopan,33,F,media_superior,2,propia,41,838.78
H009258,14120,Zapopan,36,F,primaria,2,propia,78,288.21
H009259,14120,Zapopan,45,F,media_superior,4,rentada,124,263.71
H009260,14120,Zapopan,35,F,secundaria,1,propia,39,469.27
H009261,14120,Zapopan,56,F,media_superior,7,propia,102,594.85
H009262,14120,Zapopan,39,F,superior,1,prestada,76,586.9
H009263,14120,Zapopan,53,M,primaria,2,propia,51,173.08
H009264,14120,Zapopan,29,F,superior,2,prestada,57,790.34
H009265,14120,Zapopan,23,M,secundaria,5,rentada,56,237.05
H009266,14120,Zapopan,42,M,media_superior,1,prestada,70,505.51
H009267,14120,Zapopan,26,F,secundaria,4,propia,134,467.52
H009268,14120,Zapopan,63,F,primaria,2,rentada,74,498.17
H009269,14120,Zapopan,27,F,media_superior,0,propia,50,344.75
H009270,14120,Zapopan,33,F,sin_estudios,3,propia,44,639.18
H009271,14120,Zapopan,50,M,secundaria,3,propia,66,385.61
H009272,14120,Zapopan,38,F,sin_estudios,6,prestada,43,714.11
H009273,14120,Zapopan,27,F,primaria,3,propia,134,229.24
H009274,14120,Zapopan,69,F,media_superior,2,propia,55,849.3
H009275,14120,Zapopan,33,F,media_superior,2,propia,53,174.26
H009276,14120,Zapopan,43,M,superior,1,propia,154,824.49
H009277,14120,Zapopan,42,F,media_superior,4,propia,42,303.67
H009278,14120,Zapopan,54,M,secundaria,2,propia,81,461.67
H009279,14120,Zapopan,51,F,superior,2,propia,60,312.05
H009280,14120,Zapopan,35,F,secundaria,1,prestada,76,253.02
H009281,14120,Zapopan,41,F,secundaria,4,rentada,40,314.87
H009282,14120,Zapopan,42,M,media_superior,2,propia,113,550.17
H009283,14120,Zapopan,54,F,media_superior,2,propia,208,457.81
H009284,14120,Zapopan,31,M,media_superior,2,propia,31,674.6
H009285,14120,Zapopan,69,F,secundaria,1,rentada,102,491.64
H009286,14120,Zapopan,36,F,secundaria,0,propia,65,454.13
H009287,14120,Zapopan,45,F,secundaria,4,prestada,78,819.46
H009288,14120,Zapopan,31,F,media_superior,2,rentada,83,477.26
H009289,14120,Zapopan,29,F,secundaria,1,prestada,25,247.5
H009290,14120,Zapopan,35,F,primaria,2,rentada,34,221.21
H009291,14120,Zapopan,33,M,primaria,2,propia,51,886.64
H009292,14120,Zapopan,40,F,secundaria,3,propia,141,369.63
H009293,14120,Zapopan,33,F,primaria,3,propia,49,395.11
H009294,14120,Zapopan,53,F,secundaria,2,propia,83,295.29
H009295,14120,Zapopan,36,F,primaria,0,propia,62,190.07
H009296,14120,Zapopan,34,F,primaria,0,propia,63,933.1
H009297,14120,Zapopan,40,F,media_superior,4,propia,67,220.06
H009298,14120,Zapopan,57,F,secundaria,4,propia,34,246.62
H009299,14120,Zapopan,48,F,media_superior,2,propia,54,333.21
H009300,14120,Zapopan,44,F,sin_estudios,5,propia,45,311.27
H009301,14120,Zapopan,28,M,primaria,2,propia,58,295.83
H009302,14120,Zapopan,31,M,sin_estudios,7,prestada,37,524.56
H009303,14120,Zapopan,30,F,sin_estudios,3,propia,214,636.22
H009304,14120,Zapopan,61,M,sin_estudios,0,rentada,81,376.6
H009305,14120,Zapopan,51,F,secundaria,4,rentada,107,439.85
H009306,14120,Zapopan,35,M,primaria,2,propia,185,254.18
H009307,14120,Zapopan,38,F,media_superior,5,propia,50,501.71
H009308,14120,Zapopan,35,F,secundaria,2,propia,60,341.9
H009309,14120,Zapopan,34,F,primaria,2,propia,85,326.08
H009310,14120,Zapopan,51,F,media_superior,5,propia,160,596.44
H009311,14120,Zapopan,42,M,secundaria,4,prestada,69,202.49
H009312,14120,Zapopan,70,F,primaria,2,propia,94,615.83
H009313,14120,Zapopan,60,F,secundaria,1,rentada,47,376.9
H009314,14120,Zapopan,61,F,secundaria,1,propia,81,311.85
H009315,14120,Zapopan,53,F,secundaria,2,rentada,39,853.47
H009316,14120,Zapopan,40,M,superior,3,propia,141,555.48
H009317,14120,Zapopan,52,M,primaria,5,rentada,50,180.14
H009318,14120,Zapopan,41,F,secundaria,3,propia,89,598.3
H009319,14120,Zapopan,65,M,media_superior,1,propia,49,505.51
H009320,14120,Zapopan,50,F,secundaria,3,propia,109,217.96
H009321,14120,Zapopan,48,F,superior,2,prestada,63,374.36
H009322,14120,Zapopan,47,F,media_superior,0,propia,74,556.41
H009323,14120,Zapopan,66,F,secundaria,3,propia,89,169.81
H009324,14120,Zapopan,28,F,secundaria,4,propia,58,550.82
H009325,14120,Zapopan,67,F,secundaria,5,propia,205,325.33
H009326,14120,Zapopan,43,M,primaria,3,propia,156,357.42
H009327,14120,Zapopan,28,M,secundaria,3,propia,100,646.09
H009328,14120,Zapopan,36,M,primaria,4,propia,47,274.39
H009329,14120,Zapopan,25,F,secundaria,3,prestada,82,235.62
H009330,14120,Zapopan,53,F,secundaria,2,propia,25,532.41
H009331,14120,Zapopan,33,M,superior,2,propia,49,405.02
H009332,14120,Zapopan,47,F,sin_estudios,2,propia,66,316.49
H009333,14120,Zapopan,59,F,secundaria,2,rentada,76,209.81
H009334,14120,Zapopan,37,F,primaria,5,propia,60,321.82
H009335,14120,Zapopan,42,F,secundaria,7,prestada,46,294.73
